Sample ID,ENA ,PPN-DDM-Collection,PPN-DDM-Sample material,ST,Phylogroup,ST131 subclade,FimType,Amoxicillin-clavulanic_acid_category_i.v.,Amoxicillin-clavulanic_acid_category_uncomplicated UTI only,Piperacillin-tazobactam_category,Temocillin_category_UTI,Cefoxitin_category_screen ,Cefuroxime_category_oral_uncomplicated UTI only,Ceftazidime_category,Cefotaxime_category,Cefepime_category,Ceftazidime-avibactam_category,Ertapenem_category,Meropenem_category,Imipenem_category,Doripenem_category,Aztreonam_category,Amikacin_category,Gentamicin_category,Tobramycin_category,Ciprofloxacin_category,Trimethoprim-sulfamethoxazole_category,Trimethoprim_category,Nitrofurantoin_category,Fosfomycin_category_iv,Fosfomycin_category_UTI,Colistin_category,Tigecycline_category,blaESBL,blaCTX-M-1,blaCTX-M-3,blaCTX-M-8,blaCTX-M-14,blaCTX-M-15,blaCTX-M-24,blaCTX-M-27,blaCTX-M-32,blaCTX-M-55,blaCTX-M-101,blaCTX-M-104,blaCMY-2,blaIMP-26,blaLAP-2,blaOXA-1,blaOXA-10,blaOXA-181,blaSHV-12,blaTEM-1,blaTEM-210,"PPN=BETA-LACTAM",aac(3)-IId,aac(3)-IIe,aac(3)-IVa,aac(6')-I,aac(6')-Ib,aac(6')-Ib3,aac(6')-Ib4,aadA1,aadA2,aadA5,ant(2'')-Ia,aph(3')-Ia,aph(3'')-Ib,aph(3')-IIa,aph(3')-IIIa,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,armA,aac(6')-Ib-cr5,PPN-AMINOGLYCOSIDE/QUINOLONE,qepA4,qnrB1,qnrB19,qnrB7,qnrS1,qnrVC4,PPN-QUINOLONE,qacEdelta1,qacF,qacG2,qacL,PPN-QUATERNARY AMMONIUM,mcr-1.1,mcr-3.5,PPN-Mobile Colistin?,sul1,sul2,sul3,"PPN-SULFONAMIDE",dfrA1,dfrA4,dfrA5,dfrA7,dfrA12,dfrA14,dfrA17,dfrA36,dfrF,"PPN-TRIMETHOPRIM",NUM_REPLICONS_FOUND,Col(BS512)_1,Col(KPHS6)_1,Col(MG828)_1,Col(MP18)_1,Col156_1,Col440II_1,Col440I_1,Col8282_1,ColKP3_1,ColRNAI_1,ColpVC_1,IncB/O/K/Z_1,IncB/O/K/Z_2,IncB/O/K/Z_4,IncFIA(HI1)_1_HI1,IncFIA_1,IncFIB(AP001918)_1,IncFIB(K)_1_Kpn3,IncFIB(pB171)_1_pB171,IncFIC(FII)_1,IncFII(29)_1_pUTI89,IncFII(pAMA1167-NDM-5)_1_pAMA1167-NDM-5,IncFII(pCoo)_1_pCoo,IncFII(pHN7A8)_1_pHN7A8,IncFII(pRSB107)_1_pRSB107,IncFII_1,IncFII_1_pKP91,IncHI1A_1,IncHI1B(R27)_1_R27,IncHI2A_1,IncI1_1_Alpha,IncI2_1,IncI2_1_Delta,IncI_Gamma_1,IncL/M(pMU407)_1_pMU407,IncL/M(pOXA-48)_1_pOXA-48,IncN_1,IncP6_1,IncQ1_1,IncR_1,IncX1_1,IncX1_4,IncX3_1,IncX4_1,IncX4_2,IncY_1,p0111_1,pSL483_1,rep11a_1_repA(pB82),rep18b_1_BO23315710(pE1p13),repUS15_2_repA(pNB2354p1)
T7-613,ERS13656379,Tromsø 7,Feces,ST131,B2,C1,fimH30,S,S,S,I,S,R,I,R,I,S,S,S,S,S,R,S,S,S,R,S,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-614,ERS13656380,Tromsø 7,Feces,ST648,F,-,fimH27,R,R,S,I,R,R,R,R,R,S,S,S,S,S,R,S,R,R,R,R,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,blaOXA-1,,,,,,1,,aac(3)-IIe,,,,,,,,aadA5,,,,,,,,,,aac(6')-Ib-cr5,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,,,1,,,,,,,dfrA17,,,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-615,ERS13656381,Tromsø 7,Feces,ST636,B2,-,-,S,S,S,I,S,R,I,R,I,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,,,1,,,,,,,,aadA1,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,,,,0,dfrA1,,,,,,,,,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-616,ERS13656382,Tromsø 7,Feces,ST12011,A,-,fimH56,R,S,S,I,S,R,R,R,R,S,S,S,S,S,R,S,S,S,I,R,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,,,,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,qnrS1,,1,,,,,0,,,0,,sul2,,1,,,,,,dfrA14,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-617,ERS13656383,Tromsø 7,Feces,ST10,A,-,fimH27,R,S,S,I,S,R,R,R,R,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,,,,,,,,,aph(3'')-Ib*,,aph(6)-Id,,,1,,,,,,,0,,,,,0,,,0,,sul2,,1,,,,,,,,,,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-618,ERS13656384,Tromsø 7,Feces,ST12011,A,-,fimH56,R,S,S,I,S,R,S,R,I,S,S,S,S,S,I,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,,,,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,qnrS1,,1,,,,,0,,,0,,sul2,,1,,,,,,dfrA14,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-619,ERS13656385,Tromsø 7,Feces,ST69,D,-,fimH27,R,S,S,I,S,R,R,R,R,S,S,S,S,S,R,S,S,S,I,R,NA,S,S,S,S,S,blaCTX-M-1,blaCTX-M-1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
T7-620,ERS13656386,Tromsø 7,Feces,ST69,D,-,fimH27,S,S,S,I,S,R,I,R,I,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T7-621,ERS13656387,Tromsø 7,Feces,ST10,A,-,fimH199,R,S,S,I,S,R,I,R,I,S,S,S,S,S,I,S,S,S,S,R,NA,S,S,S,S,S,blaCTX-M-3,,blaCTX-M-3,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,,,1,,,,dfrA7,,,,,,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-622,ERS13656388,Tromsø 7,Feces,ST131,B2,A,fimH41,R,R,R,I,S,R,I,R,R,S,S,S,S,S,R,S,S,S,S,R,NA,S,S,S,S,S,blaCTX-M-1,blaCTX-M-1,,,,,,,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,,,aadA5,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,,dfrA17,,,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-623,ERS13656389,Tromsø 7,Feces,ST746,A,-,fimH41,S,S,S,I,S,R,I,R,I,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
T7-624,ERS13656390,Tromsø 7,Feces,ST1434,A,-,fimH53,R,S,S,I,S,R,S,R,I,S,S,S,S,S,I,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-1,blaCTX-M-1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,sul2,,1,,,,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
T7-625,ERS13656391,Tromsø 7,Feces,ST131,B2,A,fimH41,R,S,S,I,S,R,R,R,R,S,S,S,S,S,R,S,S,S,R,R,NA,S,S,S,S,S,blaCTX-M-55,,,,,,,,,blaCTX-M-55,,,,,,,,,,,,1,,,,,,,,,,aadA5,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,,dfrA17,,,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
T7-626,ERS13656392,Tromsø 7,Feces,ST58,B1,-,fimH34,R,S,S,I,S,R,S,R,I,S,S,S,S,S,I,S,R,R,S,R,NA,S,S,S,S,S,blaCTX-M-14,,,,blaCTX-M-14,,,,,,,,,,,,,,,blaTEM-1,,1,aac(3)-IId,,,,,,,,,,,,,,,aph(3'')-Ib*,,aph(6)-Id,,,1,,,,,qnrS1,,1,,,,,0,,,0,,sul2,,1,,,,,,dfrA14,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-627,ERS13656393,Tromsø 7,Feces,ST10,A,-,fimH24,R,S,S,I,S,R,R,R,I,S,S,S,S,S,R,S,R,S,S,S,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,blaTEM-1,,1,aac(3)-IId,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
T7-628,ERS13656394,Tromsø 7,Feces,ST357,B2,-,fimH21,S,S,S,I,S,R,R,I,S,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaSHV-12,,,,,,,,,,,,,,,,,,blaSHV-12,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-629,ERS13656395,Tromsø 7,Feces,ST38,D,-,-,S,S,S,I,R,R,R,R,R,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,,,,,0,,,0,,sul2,,1,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-630,ERS13656396,Tromsø 7,Feces,ST1193,B2,-,fimH64,R,S,S,I,S,R,I,R,I,S,S,S,S,S,R,S,S,S,R,R,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,,,aadA5,,,,,,aph(3'')-Ib*,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,,dfrA17,,,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-631,ERS13656397,Tromsø 7,Feces,ST38,D,-,fimH5,R,S,S,I,S,R,S,R,I,S,S,S,S,S,I,S,S,S,S,S,NA,S,S,R,S,S,blaCTX-M-14,,,,blaCTX-M-14,,,,,,,,,,,,,,,,,1,,,,,,,,aadA1,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,,,,0,dfrA1,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-632,ERS13656398,Tromsø 7,Feces,ST31,D,-,-,R,R,S,I,S,R,I,R,I,S,S,S,S,S,R,S,S,S,S,R,NA,S,S,R,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,,,1,dfrA1,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-633,ERS13656399,Tromsø 7,Feces,ST38,D,-,fimH5,R,R,S,I,S,R,S,R,I,S,S,S,S,S,I,S,R,R,S,R,NA,S,S,S,S,S,blaCTX-M-14,,,,blaCTX-M-14,,,,,,,,,,,,,,,blaTEM-1,,1,aac(3)-IId,,,,,,,,,aadA5,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,,dfrA17,,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
T7-634,ERS13656400,Tromsø 7,Feces,ST5584,Clade I,-,fimH54,S,S,S,I,S,R,I,R,I,S,S,S,S,S,R,S,S,S,I,R,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,,,,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,qnrS1,,1,,,,,0,,,0,,sul2,,1,,,,,,dfrA14,,,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-635,ERS13656401,Tromsø 7,Feces,ST38,D,-,fimH5,R,R,S,I,R,R,I,R,R,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-14,,,,blaCTX-M-14,,,,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,aadA1,,,,aph(3')-Ia,,,,,,,,,1,,,,,,,0,,,,,0,,,0,,,,0,dfrA1,,,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-636,ERS13656402,Tromsø 7,Feces,ST6082,A,-,fimH41,R,S,S,I,S,R,I,R,I,S,S,S,S,S,I,S,S,S,S,R,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,aadA5,,,,,,,,,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,,,1,,,,,,,dfrA17,,,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-638,ERS13656403,Tromsø 7,Feces,ST131,B2,C1,fimH30,S,S,S,I,S,R,I,R,S,S,S,S,S,S,I,S,S,S,R,S,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-639,ERS13656404,Tromsø 7,Feces,ST10,A,-,fimH864,S,S,S,I,S,R,I,R,I,S,S,S,S,S,R,S,S,S,R,R,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,,,1,,,,,,,,aadA1,,,,,,,,,,,,,1,,,,,qnrS1,,1,,,,,0,,,0,,sul2,,1,dfrA1,,,,,,,,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-640,ERS13656405,Tromsø 7,Feces,ST34,A,-,-,R,S,S,I,R,R,R,R,R,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-3,,blaCTX-M-3,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
T7-641,ERS13656406,Tromsø 7,Feces,ST10,A,-,fimH54,R,S,S,I,S,R,I,R,R,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-3,,blaCTX-M-3,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
T7-642,ERS13656407,Tromsø 7,Feces,ST69,D,-,fimH27,R,S,S,I,S,R,I,R,R,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-3,,blaCTX-M-3,,,,,,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-643,ERS13656408,Tromsø 7,Feces,ST131,B2,C2,fimH30,R,R,S,I,S,R,R,R,I,S,S,S,S,S,R,S,S,R,R,S,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,blaOXA-1,,,,,,1,,,,,,,,,,,,,,,,,,,,aac(6')-Ib-cr5,1,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-644,ERS13656409,Tromsø 7,Feces,ST131,B2,C1,fimH30,S,S,S,I,S,R,R,R,R,S,S,S,S,S,R,S,S,S,R,R,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,aadA5,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,,dfrA17,,,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-645,ERS13656410,Tromsø 7,Feces,ST38,D,-,-,S,S,S,I,R,R,R,R,I,S,S,S,S,S,R,S,S,S,S,R,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,aadA5,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,,dfrA17,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-646,ERS13656411,Tromsø 7,Feces,ST69,D,-,fimH27,R,S,S,I,S,R,I,R,R,S,S,S,S,S,I,S,S,S,R,R,NA,S,S,S,S,S,blaCTX-M-14,,,,blaCTX-M-14,,,,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,,,,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,,,,,0,,,0,,sul2,,1,,,,,,dfrA14,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
T7-647,ERS13656412,Tromsø 7,Feces,ST4981,A,-,-,S,S,S,I,S,R,R,R,I,S,S,S,S,S,R,S,R,R,R,R,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,blaTEM-1,,1,aac(3)-IId,,,,,,,aadA1,,,,aph(3')-Ia,,,,,,,,,1,,,,,,,0,,,,qacL,1,,,0,,sul2,sul3,1,,,,,dfrA12,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-648,ERS13656413,Tromsø 7,Feces,ST131,B2,C2,fimH1196,S,S,S,I,S,R,R,R,R,S,S,S,S,S,R,S,S,S,R,R,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,,,1,,,,,,,,,,aadA5,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,,dfrA17,,,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-649,ERS13656414,Tromsø 7,Feces,ST131,B2,C1,fimH30,S,S,S,I,S,R,R,R,I,S,S,S,S,S,R,S,S,S,R,S,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-650,ERS13656415,Tromsø 7,Feces,ST453,B1,-,fimH31,R,S,S,I,S,R,R,R,I,S,S,S,S,S,R,S,R,R,R,R,NA,S,S,S,S,S,blaCTX-M-55,,,,,,,,,blaCTX-M-55,,,,,,,,,,blaTEM-1,,1,,aac(3)-IIe,,,,,,,aadA2,,,aph(3')-Ia,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,qnrS1,,1,,,,,0,,,0,,sul2,,1,,,,,,dfrA14,,,,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T7-651,ERS13656416,Tromsø 7,Feces,ST5150,D,-,fimH65,S,S,S,I,S,R,R,R,I,S,S,S,S,S,R,S,S,S,R,S,NA,S,S,S,S,S,blaCTX-M-55,,,,,,,,,blaCTX-M-55,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-652,ERS13656417,Tromsø 7,Feces,ST394,D,-,fimH30,S,S,S,I,S,R,R,R,I,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-55,,,,,,,,,blaCTX-M-55,,,,,,,,,,,,1,,,,,,,,,,,,,,aph(3')-IIa,,,,,,,1,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
